"S.NO","Hotspot Name","Hotspot Location","Vehicle Type","Parking Charge"
"1740","Surathkal Beach","Mangalore, international Airport|Mangalore, Railway Station|Mangalore, Bus Stop, Bejai|Mangalore, Central|Mangalore, Bus Stop|Mangalore, Karnataka, India|Mangalore, Railway Station, Attavar","Innova Crysta 6+1","80"
"1741","Surathkal Beach","Mangalore, international Airport|Mangalore, Railway Station|Mangalore, Bus Stop, Bejai|Mangalore, Central|Mangalore, Bus Stop|Mangalore, Karnataka, India|Mangalore, Railway Station, Attavar","Innova","80"
"1742","Surathkal Beach","Mangalore, international Airport|Mangalore, Railway Station|Mangalore, Bus Stop, Bejai|Mangalore, Central|Mangalore, Bus Stop|Mangalore, Karnataka, India|Mangalore, Railway Station, Attavar","Sedan","80"
"1743","Sri Vidyashankara Temple","Sringeri, Karnataka, India","VOLVO - 43 SEATER","250"
"1744","Sri Vidyashankara Temple","Sringeri, Karnataka, India","BENZ LARGE - 45 SEATER","250"
"1745","Sri Vidyashankara Temple","Sringeri, Karnataka, India","LEYLAND - 40 SEATER","250"
"1746","Sri Vidyashankara Temple","Sringeri, Karnataka, India","LEYLAND - 36 SEATER","250"
"1747","Sri Vidyashankara Temple","Sringeri, Karnataka, India","BENZ- 26 SEATER","250"
"1748","Sri Vidyashankara Temple","Sringeri, Karnataka, India","INNOVA CRYSTA 7+1","80"
"1749","Sri Vidyashankara Temple","Sringeri, Karnataka, India","INNOVA 7+1","80"
"1750","Sri Vidyashankara Temple","Sringeri, Karnataka, India","MUV 6+1","80"
"1751","Sri Vidyashankara Temple","Sringeri, Karnataka, India","Tempo Traveller 12 Seater","120"
"1752","Sri Vidyashankara Temple","Sringeri, Karnataka, India","Innova Crysta 6+1","80"
"1753","Sri Vidyashankara Temple","Sringeri, Karnataka, India","Innova","80"
"1754","Sri Vidyashankara Temple","Sringeri, Karnataka, India","Sedan","80"
"1755","Jog Falls","Shimoga, Karnataka, India","VOLVO - 43 SEATER","250"
"1756","Jog Falls","Shimoga, Karnataka, India","BENZ LARGE - 45 SEATER","250"
"1757","Jog Falls","Shimoga, Karnataka, India","LEYLAND - 40 SEATER","250"
"1758","Jog Falls","Shimoga, Karnataka, India","LEYLAND - 36 SEATER","250"
"1759","Jog Falls","Shimoga, Karnataka, India","BENZ- 26 SEATER","250"
"1760","Jog Falls","Shimoga, Karnataka, India","INNOVA CRYSTA 7+1","80"
"1761","Jog Falls","Shimoga, Karnataka, India","INNOVA 7+1","80"
"1762","Jog Falls","Shimoga, Karnataka, India","MUV 6+1","80"
"1763","Jog Falls","Shimoga, Karnataka, India","Tempo Traveller 12 Seater","100"
"1764","Jog Falls","Shimoga, Karnataka, India","Innova Crysta 6+1","80"
"1765","Jog Falls","Shimoga, Karnataka, India","Innova","80"
"1766","Jog Falls","Shimoga, Karnataka, India","Sedan","80"
"1767","Badami Cave","Badami, Karnataka, India","VOLVO - 43 SEATER","250"
"1768","Badami Cave","Badami, Karnataka, India","BENZ LARGE - 45 SEATER","250"
"1769","Badami Cave","Badami, Karnataka, India","LEYLAND - 40 SEATER","250"
"1770","Badami Cave","Badami, Karnataka, India","LEYLAND - 36 SEATER","250"
"1771","Badami Cave","Badami, Karnataka, India","BENZ- 26 SEATER","250"
"1772","Badami Cave","Badami, Karnataka, India","INNOVA CRYSTA 7+1","80"
"1773","Badami Cave","Badami, Karnataka, India","INNOVA 7+1","80"
"1774","Badami Cave","Badami, Karnataka, India","MUV 6+1","80"
"1775","Badami Cave","Badami, Karnataka, India","Tempo Traveller 12 Seater","100"
"1776","Badami Cave","Badami, Karnataka, India","Innova Crysta 6+1","80"
"1777","Badami Cave","Badami, Karnataka, India","Innova","80"
"1778","Badami Cave","Badami, Karnataka, India","Sedan","80"
"1779","Virupaksha Temple","Hampi, Karnataka, India","VOLVO - 43 SEATER","150"
"1780","Virupaksha Temple","Hampi, Karnataka, India","BENZ LARGE - 45 SEATER","150"
"1781","Virupaksha Temple","Hampi, Karnataka, India","LEYLAND - 40 SEATER","150"
"1782","Virupaksha Temple","Hampi, Karnataka, India","LEYLAND - 36 SEATER","150"
"1783","Virupaksha Temple","Hampi, Karnataka, India","BENZ- 26 SEATER","150"
"1784","Virupaksha Temple","Hampi, Karnataka, India","INNOVA CRYSTA 7+1","80"
"1785","Virupaksha Temple","Hampi, Karnataka, India","INNOVA 7+1","80"
"1786","Virupaksha Temple","Hampi, Karnataka, India","MUV 6+1","80"
"1787","Virupaksha Temple","Hampi, Karnataka, India","Tempo Traveller 12 Seater","100"
"1788","Virupaksha Temple","Hampi, Karnataka, India","Innova Crysta 6+1","80"
"1789","Virupaksha Temple","Hampi, Karnataka, India","Innova","80"
"1790","Virupaksha Temple","Hampi, Karnataka, India","Sedan","80"
"1791","Vijaya Vittala Temple","Hampi, Karnataka, India","VOLVO - 43 SEATER","150"
"1792","Vijaya Vittala Temple","Hampi, Karnataka, India","BENZ LARGE - 45 SEATER","150"
"1793","Vijaya Vittala Temple","Hampi, Karnataka, India","LEYLAND - 40 SEATER","150"
"1794","Vijaya Vittala Temple","Hampi, Karnataka, India","LEYLAND - 36 SEATER","150"
"1795","Vijaya Vittala Temple","Hampi, Karnataka, India","BENZ- 26 SEATER","150"
"1796","Vijaya Vittala Temple","Hampi, Karnataka, India","INNOVA CRYSTA 7+1","60"
"1797","Vijaya Vittala Temple","Hampi, Karnataka, India","INNOVA 7+1","60"
"1798","Vijaya Vittala Temple","Hampi, Karnataka, India","MUV 6+1","60"
"1799","Vijaya Vittala Temple","Hampi, Karnataka, India","Tempo Traveller 12 Seater","80"
"1800","Vijaya Vittala Temple","Hampi, Karnataka, India","Innova Crysta 6+1","60"
"1801","Vijaya Vittala Temple","Hampi, Karnataka, India","Innova","60"
"1802","Vijaya Vittala Temple","Hampi, Karnataka, India","Sedan","60"
"1803","Lotus Mahal","Hampi, Karnataka, India","VOLVO - 43 SEATER","150"
"1804","Lotus Mahal","Hampi, Karnataka, India","BENZ LARGE - 45 SEATER","150"
"1805","Lotus Mahal","Hampi, Karnataka, India","LEYLAND - 40 SEATER","150"
"1806","Lotus Mahal","Hampi, Karnataka, India","LEYLAND - 36 SEATER","150"
"1807","Lotus Mahal","Hampi, Karnataka, India","BENZ- 26 SEATER","150"
"1808","Lotus Mahal","Hampi, Karnataka, India","INNOVA CRYSTA 7+1","60"
"1809","Lotus Mahal","Hampi, Karnataka, India","INNOVA 7+1","60"
"1810","Lotus Mahal","Hampi, Karnataka, India","MUV 6+1","60"
"1811","Lotus Mahal","Hampi, Karnataka, India","Tempo Traveller 12 Seater","80"
"1812","Lotus Mahal","Hampi, Karnataka, India","Innova Crysta 6+1","60"
"1813","Lotus Mahal","Hampi, Karnataka, India","Innova","60"
"1814","Lotus Mahal","Hampi, Karnataka, India","Sedan","60"
"1815","Yantrodharaka Hanuman Temple","Hampi, Karnataka, India","VOLVO - 43 SEATER","300"
"1816","Yantrodharaka Hanuman Temple","Hampi, Karnataka, India","BENZ LARGE - 45 SEATER","300"
"1817","Yantrodharaka Hanuman Temple","Hampi, Karnataka, India","LEYLAND - 40 SEATER","300"
"1818","Yantrodharaka Hanuman Temple","Hampi, Karnataka, India","LEYLAND - 36 SEATER","300"
"1819","Yantrodharaka Hanuman Temple","Hampi, Karnataka, India","BENZ- 26 SEATER","300"
"1820","Yantrodharaka Hanuman Temple","Hampi, Karnataka, India","INNOVA CRYSTA 7+1","80"
"1821","Yantrodharaka Hanuman Temple","Hampi, Karnataka, India","INNOVA 7+1","80"
"1822","Yantrodharaka Hanuman Temple","Hampi, Karnataka, India","MUV 6+1","80"
"1823","Yantrodharaka Hanuman Temple","Hampi, Karnataka, India","Tempo Traveller 12 Seater","100"
"1824","Yantrodharaka Hanuman Temple","Hampi, Karnataka, India","Innova Crysta 6+1","80"
"1825","Yantrodharaka Hanuman Temple","Hampi, Karnataka, India","Innova","80"
"1826","Yantrodharaka Hanuman Temple","Hampi, Karnataka, India","Sedan","80"
"1827","Hampi Bazaar","Hampi, Karnataka, India","VOLVO - 43 SEATER","150"
"1828","Hampi Bazaar","Hampi, Karnataka, India","BENZ LARGE - 45 SEATER","150"
"1829","Hampi Bazaar","Hampi, Karnataka, India","LEYLAND - 40 SEATER","150"
"1830","Hampi Bazaar","Hampi, Karnataka, India","LEYLAND - 36 SEATER","150"
"1831","Hampi Bazaar","Hampi, Karnataka, India","BENZ- 26 SEATER","150"
"1832","Hampi Bazaar","Hampi, Karnataka, India","INNOVA CRYSTA 7+1","60"
"1833","Hampi Bazaar","Hampi, Karnataka, India","INNOVA 7+1","60"
"1834","Hampi Bazaar","Hampi, Karnataka, India","MUV 6+1","60"
"1835","Hampi Bazaar","Hampi, Karnataka, India","Tempo Traveller 12 Seater","80"
"1836","Hampi Bazaar","Hampi, Karnataka, India","Innova Crysta 6+1","60"
"1837","Hampi Bazaar","Hampi, Karnataka, India","Innova","60"
"1838","Hampi Bazaar","Hampi, Karnataka, India","Sedan","60"
"1839","Charminar","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","VOLVO - 43 SEATER","150"
"1840","Charminar","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","BENZ LARGE - 45 SEATER","150"
"1841","Charminar","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","LEYLAND - 40 SEATER","150"
"1842","Charminar","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","LEYLAND - 36 SEATER","150"
"1843","Charminar","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","BENZ- 26 SEATER","150"
"1844","Charminar","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","INNOVA CRYSTA 7+1","50"
"1845","Charminar","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","INNOVA 7+1","50"
"1846","Charminar","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","MUV 6+1","50"
"1847","Charminar","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Tempo Traveller 12 Seater","100"
"1848","Charminar","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Innova Crysta 6+1","50"
"1849","Charminar","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Innova","50"
"1850","Charminar","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Sedan","50"
"1851","Golconda Fort","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","VOLVO - 43 SEATER","150"
"1852","Golconda Fort","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","BENZ LARGE - 45 SEATER","150"
"1853","Golconda Fort","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","LEYLAND - 40 SEATER","150"
"1854","Golconda Fort","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","LEYLAND - 36 SEATER","150"
"1855","Golconda Fort","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","BENZ- 26 SEATER","150"
"1856","Golconda Fort","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","INNOVA CRYSTA 7+1","50"
"1857","Golconda Fort","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","INNOVA 7+1","50"
"1858","Golconda Fort","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","MUV 6+1","50"
"1859","Golconda Fort","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Tempo Traveller 12 Seater","100"
"1860","Golconda Fort","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Innova Crysta 6+1","50"
"1861","Golconda Fort","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Innova","50"
"1862","Golconda Fort","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Sedan","50"
"1863","Sunset point - Hippie Island","Hampi, Karnataka, India","VOLVO - 43 SEATER","150"
"1864","Sunset point - Hippie Island","Hampi, Karnataka, India","BENZ LARGE - 45 SEATER","150"
"1865","Sunset point - Hippie Island","Hampi, Karnataka, India","LEYLAND - 40 SEATER","150"
"1866","Sunset point - Hippie Island","Hampi, Karnataka, India","LEYLAND - 36 SEATER","150"
"1867","Sunset point - Hippie Island","Hampi, Karnataka, India","BENZ- 26 SEATER","150"
"1868","Sunset point - Hippie Island","Hampi, Karnataka, India","INNOVA CRYSTA 7+1","60"
"1869","Sunset point - Hippie Island","Hampi, Karnataka, India","INNOVA 7+1","60"
"1870","Sunset point - Hippie Island","Hampi, Karnataka, India","MUV 6+1","60"
"1871","Sunset point - Hippie Island","Hampi, Karnataka, India","Tempo Traveller 12 Seater","80"
"1872","Sunset point - Hippie Island","Hampi, Karnataka, India","Innova Crysta 6+1","60"
"1873","Sunset point - Hippie Island","Hampi, Karnataka, India","Innova","60"
"1874","Sunset point - Hippie Island","Hampi, Karnataka, India","Sedan","60"
"1875","Salar Jung Museum","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","VOLVO - 43 SEATER","150"
"1876","Salar Jung Museum","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","BENZ LARGE - 45 SEATER","150"
"1877","Salar Jung Museum","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","LEYLAND - 40 SEATER","150"
"1878","Salar Jung Museum","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","LEYLAND - 36 SEATER","150"
"1879","Salar Jung Museum","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","BENZ- 26 SEATER","150"
"1880","Salar Jung Museum","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","INNOVA CRYSTA 7+1","50"
"1881","Salar Jung Museum","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","INNOVA 7+1","50"
"1882","Salar Jung Museum","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","MUV 6+1","50"
"1883","Salar Jung Museum","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Tempo Traveller 12 Seater","100"
"1884","Salar Jung Museum","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Innova Crysta 6+1","50"
"1885","Salar Jung Museum","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Innova","50"
"1886","Salar Jung Museum","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Sedan","50"
"1887","Birla Mandir","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","VOLVO - 43 SEATER","300"
"1888","Birla Mandir","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","BENZ LARGE - 45 SEATER","300"
"1889","Birla Mandir","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","LEYLAND - 40 SEATER","300"
"1890","Birla Mandir","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","LEYLAND - 36 SEATER","300"
"1891","Birla Mandir","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","BENZ- 26 SEATER","300"
"1892","Birla Mandir","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","INNOVA CRYSTA 7+1","50"
"1893","Birla Mandir","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","INNOVA 7+1","50"
"1894","Birla Mandir","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","MUV 6+1","50"
"1895","Birla Mandir","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Tempo Traveller 12 Seater","200"
"1896","Birla Mandir","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Innova Crysta 6+1","50"
"1897","Birla Mandir","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Innova","50"
"1898","Birla Mandir","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Sedan","50"
"1899","Queen's Bath House","Hampi, Karnataka, India","VOLVO - 43 SEATER","150"
"1900","Queen's Bath House","Hampi, Karnataka, India","BENZ LARGE - 45 SEATER","150"
"1901","Queen's Bath House","Hampi, Karnataka, India","LEYLAND - 40 SEATER","150"
"1902","Queen's Bath House","Hampi, Karnataka, India","LEYLAND - 36 SEATER","150"
"1903","Queen's Bath House","Hampi, Karnataka, India","BENZ- 26 SEATER","150"
"1904","Queen's Bath House","Hampi, Karnataka, India","INNOVA CRYSTA 7+1","60"
"1905","Queen's Bath House","Hampi, Karnataka, India","INNOVA 7+1","60"
"1906","Queen's Bath House","Hampi, Karnataka, India","MUV 6+1","60"
"1907","Queen's Bath House","Hampi, Karnataka, India","Tempo Traveller 12 Seater","80"
"1908","Queen's Bath House","Hampi, Karnataka, India","Innova Crysta 6+1","60"
"1909","Queen's Bath House","Hampi, Karnataka, India","Innova","60"
"1910","Queen's Bath House","Hampi, Karnataka, India","Sedan","60"
"1911","Chowmahalla Palace","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","VOLVO - 43 SEATER","150"
"1912","Chowmahalla Palace","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","BENZ LARGE - 45 SEATER","150"
"1913","Chowmahalla Palace","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","LEYLAND - 40 SEATER","150"
"1914","Chowmahalla Palace","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","LEYLAND - 36 SEATER","150"
"1915","Chowmahalla Palace","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","BENZ- 26 SEATER","150"
"1916","Chowmahalla Palace","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","INNOVA CRYSTA 7+1","50"
"1917","Chowmahalla Palace","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","INNOVA 7+1","50"
"1918","Chowmahalla Palace","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","MUV 6+1","50"
"1919","Chowmahalla Palace","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Tempo Traveller 12 Seater","50"
"1920","Chowmahalla Palace","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Innova Crysta 6+1","50"
"1921","Chowmahalla Palace","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Innova","50"
"1922","Chowmahalla Palace","Hyderabad, Rajiv Gandhi International Airport|Hyderabad, Telangana, India","Sedan","50"
"1923","Matanga Hill","Hampi, Karnataka, India","VOLVO - 43 SEATER","150"
"1924","Matanga Hill","Hampi, Karnataka, India","BENZ LARGE - 45 SEATER","150"
"1925","Matanga Hill","Hampi, Karnataka, India","LEYLAND - 40 SEATER","150"
"1926","Matanga Hill","Hampi, Karnataka, India","LEYLAND - 36 SEATER","150"
"1927","Matanga Hill","Hampi, Karnataka, India","BENZ- 26 SEATER","150"
"1928","Matanga Hill","Hampi, Karnataka, India","INNOVA CRYSTA 7+1","60"
